id,city_id,city_name,state,clinical,clinical_sus,icu,icu_sus,kind,organization
5160251,330455,Rio de Janeiro,RJ,6,0,20,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5160308,330455,Rio de Janeiro,RJ,86,0,33,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5161401,353440,Osasco,SP,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5162270,230440,Fortaleza,CE,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5162327,230440,Fortaleza,CE,5,5,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5166292,292440,Pilão Arcado,BA,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
5168333,230440,Fortaleza,CE,10,10,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5169976,130260,Manaus,AM,176,176,25,25,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5170958,352900,Marília,SP,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5171733,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5171946,354340,Ribeirão Preto,SP,60,0,20,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5177235,260825,Jucati,PE,5,5,0,0,UNIDADE MISTA,MUNICIPIO
5187605,355030,São Paulo,SP,20,0,0,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5189098,353470,Ourinhos,SP,0,0,4,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5193931,354980,São José do Rio Preto,SP,4,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5195063,270430,Maceió,AL,55,0,13,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5196094,291080,Feira De Santana,BA,48,48,0,0,HOSPITAL ESPECIALIZADO,MUNICIPIO
5200105,351880,Guarulhos,SP,76,76,38,38,HOSPITAL GERAL,MUNICIPIO
5206189,220220,Campo maior,PI,9,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5211646,520870,Goiânia,GO,9,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5218799,421010,Mafra,SC,1,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5221102,270430,Maceió,AL,7,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
5223962,432300,Viamão,RS,155,146,15,15,HOSPITAL GERAL,FUNDACAO PRIVADA
5230241,431290,Nova Bassano,RS,52,30,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5232511,410720,Dois Vizinhos,PR,45,43,1,1,HOSPITAL GERAL,SERVICO SOCIAL AUTONOMO
5237750,355060,São Roque,SP,27,0,10,0,HOSPITAL GERAL,COOPERATIVA
5238005,520870,Goiânia,GO,8,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5239869,354870,São Bernardo do Campo,SP,6,0,0,0,UNIDADE MISTA,SOCIEDADE ANONIMA FECHADA
5240085,411210,Jandaia do Sul,PR,39,36,2,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5243114,355030,São Paulo,SP,60,0,10,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5247896,231230,São Benedito,CE,12,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5247993,410690,Curitiba,PR,10,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5248043,411820,Paranaguá,PR,40,0,5,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5252849,172100,Palmas,TO,41,0,0,0,HOSPITAL ESPECIALIZADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5253381,270430,Maceió,AL,48,0,18,0,HOSPITAL GERAL,COOPERATIVA
5259789,354990,São José dos Campos,SP,18,0,10,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5259835,354870,São Bernardo do Campo,SP,5,5,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5260272,220770,Parnaíba,PI,18,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5260663,150550,Paragominas,PA,4,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5262011,411770,Palmeira,PR,41,0,1,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5262100,150140,Belém,PA,8,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
5262305,354990,São José dos Campos,SP,0,0,0,0,PRONTO SOCORRO GERAL,SOCIEDADE ANONIMA FECHADA
5262380,314330,Montes Claros,MG,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE ANONIMA FECHADA
5278120,291160,Governador Mangabeira,BA,40,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5278333,260005,Abreu e Lima,PE,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5279003,313780,Lambari,MG,43,40,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5281970,431490,Porto Alegre,RS,54,50,0,0,HOSPITAL ESPECIALIZADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5288541,412350,Santa Helena,PR,30,23,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5289548,292740,Salvador,BA,72,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5290872,354140,Presidente Prudente,SP,1,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5292190,230550,Iguatu,CE,36,16,0,0,HOSPITAL GERAL,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5297621,291480,Itabuna,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5301424,411370,Londrina,PR,19,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5307562,211280,Viana,MA,22,22,0,0,HOSPITAL GERAL,MUNICIPIO
5307864,330411,Porto Real,RJ,43,43,7,7,HOSPITAL GERAL,MUNICIPIO
5310350,410690,Curitiba,PR,51,33,4,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5313287,291490,Itacaré,BA,25,25,1,1,HOSPITAL GERAL,MUNICIPIO
5314267,240810,Natal,RN,81,81,10,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5314682,352240,Itapeva,SP,2,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5316065,292740,Salvador,BA,15,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5317053,354850,Santos,SP,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5318874,150240,Castanhal,PA,2,0,0,0,HOSPITAL/DIA - ISOLADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5322901,221100,Teresina,PI,13,8,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5328756,310620,Belo Horizonte,MG,6,0,0,0,HOSPITAL/DIA - ISOLADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA SIMPLES)
5328942,330455,Rio de Janeiro,RJ,15,0,0,0,PRONTO SOCORRO ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5329396,410690,Curitiba,PR,6,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5336139,240800,Mossoró,RN,5,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5336171,120020,Cruzeiro do Sul,AC,90,90,8,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5340152,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5343895,317070,Varginha,MG,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5347599,330455,Rio de Janeiro,RJ,20,0,0,0,HOSPITAL/DIA - ISOLADO,ASSOCIACAO PRIVADA
5349893,330555,Seropédica,RJ,5,5,0,0,HOSPITAL ESPECIALIZADO,MUNICIPIO
5350433,270430,Maceió,AL,0,0,2,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5352541,291650,Itapicuru,BA,6,6,0,0,UNIDADE MISTA,MUNICIPIO
5352606,230765,Maracanaú,CE,1,0,0,0,HOSPITAL GERAL,COOPERATIVA
5353327,261110,Petrolina,PE,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5353947,120032,Jordão,AC,8,8,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5354706,421550,Santa Cecília,SC,18,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,EMPRESARIO (INDIVIDUAL)
5355699,330455,Rio de Janeiro,RJ,1,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5356067,260790,Jaboatão dos Guararapes,PE,170,170,40,40,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5358833,330455,Rio de Janeiro,RJ,16,16,2,2,HOSPITAL ESPECIALIZADO,AUTARQUIA FEDERAL
5360218,330170,Duque de Caxias,RJ,45,0,10,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5360374,231290,Sobral,CE,30,0,0,0,HOSPITAL GERAL,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5360404,354140,Presidente Prudente,SP,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5364213,500520,Ladário,MS,8,0,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
5364515,330170,Duque de Caxias,RJ,30,12,30,10,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5366828,350410,Atibaia,SP,45,45,6,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5367174,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA SIMPLES)
5369940,320060,Aracruz,ES,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5371902,411850,Pato Branco,PR,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5373190,410840,Francisco Beltrão,PR,30,28,6,6,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5383382,230440,Fortaleza,CE,15,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5384117,432140,Tenente Portela,RS,98,83,25,23,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5384230,291450,Irará,BA,5,5,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5390044,260005,Abreu e Lima,PE,8,8,0,0,HOSPITAL GERAL,MUNICIPIO
5390478,310670,Betim,MG,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5395194,431710,Sant' Ana do Livramento,RS,6,0,6,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
5395674,431000,Ibirubá,RS,35,21,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5396905,420540,Florianópolis,SC,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5398304,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5398398,291080,Feira De Santana,BA,6,6,0,0,HOSPITAL ESPECIALIZADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5406978,314810,Patrocínio,MG,32,0,8,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5407591,292740,Salvador,BA,25,0,24,0,HOSPITAL GERAL,FUNDACAO PRIVADA
5408466,292740,Salvador,BA,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE SIMPLES LIMITADA
5409063,330455,Rio de Janeiro,RJ,76,0,20,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
5409373,330455,Rio de Janeiro,RJ,7,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES PURA
5412293,412500,São João do Ivaí,PR,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
5412447,330240,Macaé,RJ,162,162,53,33,HOSPITAL GERAL,MUNICIPIO
5413605,330455,Rio de Janeiro,RJ,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5414830,330455,Rio de Janeiro,RJ,77,0,14,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
5416302,352680,Lençóis Paulista,SP,15,0,0,0,HOSPITAL GERAL,COOPERATIVA
5417139,320520,Vila Velha,ES,127,0,18,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5417643,330455,Rio de Janeiro,RJ,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5419662,520140,Aparecida de Goiânia,GO,84,84,10,10,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5419964,351907,Hortolândia,SP,16,16,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5420938,355030,São Paulo,SP,136,136,49,45,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5423074,410690,Curitiba,PR,6,0,0,0,UNIDADE MISTA,SOCIEDADE EMPRESARIA LIMITADA
5425484,312230,Divinópolis,MG,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE SIMPLES PURA
5426936,354260,Registro,SP,20,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5427363,350950,Campinas,SP,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5431530,261160,Recife,PE,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5433509,431690,Santa Maria,RS,26,0,0,0,HOSPITAL GERAL,COOPERATIVA
5434564,230420,Crato,CE,1,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5437156,355030,São Paulo,SP,39,39,2,2,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5446333,290900,Cordeiros,BA,4,4,0,0,HOSPITAL GERAL,MUNICIPIO
5446546,211130,São Luís,MA,48,43,15,15,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5451612,355030,São Paulo,SP,49,49,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5455650,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA SIMPLES)
5456185,500270,Campo Grande,MS,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5456312,230410,Crateús,CE,13,0,0,0,PRONTO SOCORRO ESPECIALIZADO,COOPERATIVA
5456835,211130,São Luís,MA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5456894,211130,São Luís,MA,4,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5462797,330452,Rio das Ostras,RJ,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5466245,292740,Salvador,BA,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5466784,510340,Cuiabá,MT,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5468361,315120,Pirapora,MG,15,0,0,0,HOSPITAL GERAL,COOPERATIVA
5468841,354870,São Bernardo do Campo,SP,6,6,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5469732,510340,Cuiabá,MT,0,0,1,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5478898,330320,Nilópolis,RJ,88,88,19,10,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5479150,292400,Paulo Afonso,BA,1,1,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5482151,510525,Lucas do Rio Verde,MT,2,0,0,0,HOSPITAL/DIA - ISOLADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESARIA)
5484405,410690,Curitiba,PR,9,9,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5484928,315180,Poços de Caldas,MG,27,0,6,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5493110,530010,Brasília,DF,1,0,0,0,SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE),SOCIEDADE EMPRESARIA LIMITADA
5493463,150240,Castanhal,PA,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,MUNICIPIO
5495156,330490,São Gonçalo,RJ,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5498457,240160,Bento Fernandes,RN,10,10,0,0,UNIDADE MISTA,MUNICIPIO
5498465,150613,Redenção,PA,67,67,23,23,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5500117,410830,Foz do Iguaçu,PR,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5501377,330455,Rio de Janeiro,RJ,2,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE SIMPLES LIMITADA
5509114,431800,São Borja,RS,12,12,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5509483,310620,Belo Horizonte,MG,42,0,10,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5510341,330455,Rio de Janeiro,RJ,64,0,30,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5515483,355620,Valinhos,SP,50,0,28,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
5521289,280030,Aracaju,SE,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5525705,431340,Novo Hamburgo,RS,0,0,0,0,HOSPITAL/DIA - ISOLADO,COOPERATIVA
5540739,261160,Recife,PE,36,0,10,0,HOSPITAL GERAL,COOPERATIVA
5552842,291080,Feira De Santana,BA,11,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
5572924,150095,Aurora do Pará,PA,50,50,0,0,HOSPITAL GERAL,MUNICIPIO
5580501,520110,Anápolis,GO,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5581923,260290,Cabo de Santo Agostinho,PE,28,28,0,0,HOSPITAL ESPECIALIZADO,MUNICIPIO
5584108,521890,Rubiataba,GO,47,47,0,0,HOSPITAL GERAL,MUNICIPIO
5585120,220585,Madeiro,PI,5,5,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5585422,150680,Santarém,PA,98,98,52,52,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5586348,354890,São Carlos,SP,48,48,2,2,HOSPITAL GERAL,EMPRESA PUBLICA
5586720,150553,Parauapebas,PA,20,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5590450,355030,São Paulo,SP,114,0,40,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5590663,230435,Forquilha,CE,5,5,0,0,CENTRO DE PARTO NORMAL - ISOLADO,MUNICIPIO
5597501,150060,Altamira,PA,62,62,30,30,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5598419,355030,São Paulo,SP,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
5599504,150420,Marabá,PA,67,67,44,44,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5601436,352440,Jacareí,SP,15,0,0,0,PRONTO SOCORRO GERAL,COOPERATIVA
5601924,260450,Chã Grande,PE,2,0,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5602742,430360,Cambará do Sul,RS,28,28,1,1,HOSPITAL GERAL,MUNICIPIO
5603145,410420,Campo Largo,PR,110,110,49,45,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5605164,150140,Belém,PA,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5607442,355030,São Paulo,SP,60,0,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5607949,330330,Niterói,RJ,3,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5608910,240800,Mossoró,RN,16,0,0,0,HOSPITAL GERAL,FUNDACAO PRIVADA
5610044,500370,Dourados,MS,92,92,22,22,HOSPITAL GERAL,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
5615895,260410,Caruaru,PE,66,0,10,0,HOSPITAL GERAL,COOPERATIVA
5616018,330190,Itaboraí,RJ,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5616298,270800,Santana do Ipanema,AL,61,61,40,34,HOSPITAL GERAL,MUNICIPIO
5616387,292740,Salvador,BA,20,0,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
5617286,317020,Uberlândia,MG,20,20,0,0,UNIDADE MISTA,MUNICIPIO
5617693,500270,Campo Grande,MS,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5618347,110020,Porto Velho,RO,29,29,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5621674,410100,Ampére,PR,26,25,1,1,HOSPITAL GERAL,ORGANIZAÃ‡ÃƒO SOCIAL (OS)
5625882,312690,Frei Inocêncio,MG,12,12,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5633079,320530,Vitória,ES,6,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5633192,110012,Ji-Paraná,RO,2,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
5635233,293330,Vitória Da Conquista,BA,1,1,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5654319,250750,João Pessoa,PB,104,86,20,10,HOSPITAL GERAL,FUNDACAO PRIVADA
5654688,354850,Santos,SP,14,0,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5661714,120039,Porto Walter,AC,12,12,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5661943,310740,Bom Despacho,MG,2,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5662281,350920,Cajamar,SP,100,0,0,0,HOSPITAL/DIA - ISOLADO,ASSOCIACAO PRIVADA
5678838,320150,Colatina,ES,25,0,16,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
5680972,314710,Pará de Minas,MG,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
5681359,330420,Resende,RJ,28,0,17,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
5685834,520540,Ceres,GO,22,4,10,4,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5686059,330455,Rio de Janeiro,RJ,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
5691710,330070,Cabo Frio,RJ,44,0,14,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
5699525,430290,Cacequi,RS,36,30,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5701929,120001,Acrelândia,AC,14,14,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5703425,150420,Marabá,PA,8,8,8,8,HOSPITAL ESPECIALIZADO,MUNICIPIO
5707234,261070,Paulista,PE,39,6,45,30,HOSPITAL GERAL,ASSOCIACAO PRIVADA
5708621,410690,Curitiba,PR,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5709199,350950,Campinas,SP,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
5710979,355030,São Paulo,SP,0,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
5712068,420460,Criciúma,SC,49,0,8,0,HOSPITAL GERAL,COOPERATIVA
5714397,280030,Aracaju,SE,25,21,86,86,HOSPITAL ESPECIALIZADO,FUNDACAO PUBLICA DE DIREITO PRIVADO ESTADUAL OU DO DISTRITO FEDERAL
5715482,520870,Goiânia,GO,11,0,0,0,HOSPITAL/DIA - ISOLADO,FUNDACAO PRIVADA
5717256,330455,Rio de Janeiro,RJ,166,166,53,10,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5717515,530010,Brasília,DF,171,171,116,75,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
5718368,355030,São Paulo,SP,130,130,62,40,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
5719836,260600,Garanhuns,PE,7,7,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
